workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,rt,stimulus,success,target_image_0,target_image_1,target_image_2,target_image_3,target_image_4,target_image_5,target_image_6,target_image_7,target_image_8,time_elapsed,trial_index,trial_type,error
54,Condition 1,0.0-5.0-0.1,,0,0,0,0,3,3,3,1,0,33291,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,163323,6,html-coin-betting-response,
54,Condition 1,0.0-5.0-0.2,,0,0,0,0,0,0,4,4,2,25997,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,189323,7,html-coin-betting-response,
54,Condition 1,0.0-5.0-0.3,,0,0,0,1,3,4,2,0,0,24867,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,214196,8,html-coin-betting-response,
54,Condition 1,0.0-5.0-0.4,,0,0,0,0,0,1,3,4,2,20788,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,234987,9,html-coin-betting-response,
54,Condition 1,0.0-5.0-0.5,,0,0,0,2,7,1,0,0,0,19957,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,254947,10,html-coin-betting-response,
54,Condition 1,0.0-6.0,0,,,,,,,,,,22439,"<p>Congratulations! You have completed the first part. In the second part, you will see scenes similar to the one presented below. In each scene, the boy on the left is wondering about Jack's academic performance but he hasn't seen any of Jack's test results. The girl on the right answers his question based on Jack's most recent test results, which are shown in the middle.</p><div><img src='./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png' height = '450'></div>",,,,,,,,,,,277388,11,html-button-response,
54,Condition 1,0.0-7.0-0.0,,0,0,0,0,0,0,0,0,10,23477,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,300867,12,html-coin-betting-response,
54,Condition 1,0.0-7.0-0.1,,0,0,0,0,0,0,1,5,4,17516,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,318387,13,html-coin-betting-response,
54,Condition 1,0.0-7.0-0.2,,0,0,0,0,2,2,5,1,0,23037,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,341427,14,html-coin-betting-response,
54,Condition 1,0.0-7.0-0.3,,0,0,0,0,0,0,0,0,10,10509,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,351939,15,html-coin-betting-response,
54,Condition 1,0.0-7.0-0.4,,0,0,0,0,0,4,5,1,0,15053,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,366995,16,html-coin-betting-response,
54,Condition 1,0.0-7.0-0.5,,0,0,0,0,0,0,0,4,6,18542,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,385540,17,html-coin-betting-response,
54,Condition 1,0.0-8.0,0,,,,,,,,,,20165,"<p>Congratulations! You have completed the second task. In the third part, you will see scenes similar to the one presented below. In each scene, the woman on the left is managing several buildings and needs to know whether the windows of one of the buildings need to be cleaned. She calls her colleague who works in that building to ask him about the state of the windows. The man gives a relevant answer after checking the cleanliness of the windows.</p><div><img src='./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png' height = '450'></div>",,,,,,,,,,,405707,18,html-button-response,
54,Condition 1,0.0-9.0-0.0,,0,0,0,0,0,0,0,0,10,13621,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,419331,19,html-coin-betting-response,
54,Condition 1,0.0-9.0-0.1,,0,0,0,0,0,2,4,3,1,25173,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,444507,20,html-coin-betting-response,
54,Condition 1,0.0-9.0-0.2,,0,0,0,2,6,2,0,0,0,16277,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,460787,21,html-coin-betting-response,
