workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,scale_value
22,Condition 1,0.0-9.0-0.1,,0,0,100,0,4114,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,456981,44,html-multi-slider-response,,8
22,Condition 1,0.0-9.0-0.2,,100,0,0,0,5136,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,462119,45,html-multi-slider-response,,3
22,Condition 1,0.0-9.0-0.3,,0,0,0,100,2746,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,464865,46,html-multi-slider-response,,1
22,Condition 1,0.0-9.0-0.4,,0,25,75,0,9835,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,474702,47,html-multi-slider-response,,7
22,Condition 1,0.0-9.0-0.5,,90,0,0,10,6988,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,481690,48,html-multi-slider-response,,4
22,Condition 1,0.0-9.0-0.6,,0,0,0,100,3631,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,485323,49,html-multi-slider-response,,2
22,Condition 1,0.0-9.0-0.7,,0,0,100,0,4026,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,489351,50,html-multi-slider-response,,9
22,Condition 1,0.0-9.0-0.8,,10,90,0,0,8204,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,497556,51,html-multi-slider-response,,5
22,Condition 1,0.0-9.0-0.9,,90,0,0,10,6426,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,503983,52,html-multi-slider-response,,4
22,Condition 1,0.0-9.0-0.10,,0,10,90,0,7820,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,511805,53,html-multi-slider-response,,7
22,Condition 1,0.0-9.0-0.11,,90,10,0,0,6923,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,518729,54,html-multi-slider-response,,5
22,Condition 1,0.0-9.0-0.12,,0,0,0,100,3350,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,522080,55,html-multi-slider-response,,2
22,Condition 1,0.0-9.0-0.13,,0,0,100,0,5009,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,527090,56,html-multi-slider-response,,8
22,Condition 1,0.0-9.0-0.14,,0,0,0,100,3584,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,530676,57,html-multi-slider-response,,1
22,Condition 1,0.0-9.0-0.15,,0,0,100,0,3269,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,533946,58,html-multi-slider-response,,9
22,Condition 1,0.0-9.0-0.16,,80,0,0,20,7228,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,541176,59,html-multi-slider-response,,3
22,Condition 1,0.0-9.0-0.17,,5,95,0,0,8480,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,549658,60,html-multi-slider-response,,6
18,Condition 1,0.0-5.0-0.0,,20,40,40,0,28624,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,51859,5,html-multi-slider-response,,7
18,Condition 1,0.0-5.0-0.1,,10,60,30,0,21564,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,73419,6,html-multi-slider-response,,5
18,Condition 1,0.0-5.0-0.2,,10,10,70,10,10654,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,84079,7,html-multi-slider-response,,9
18,Condition 1,0.0-5.0-0.3,,40,20,0,40,19341,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,103427,8,html-multi-slider-response,,3
18,Condition 1,0.0-5.0-0.4,,20,50,20,10,20483,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,123925,9,html-multi-slider-response,,6
18,Condition 1,0.0-5.0-0.5,,60,20,10,10,12597,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,136527,10,html-multi-slider-response,,2
18,Condition 1,0.0-5.0-0.6,,10,10,70,10,10785,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,147320,11,html-multi-slider-response,,8
18,Condition 1,0.0-5.0-0.7,,100,0,0,0,12500,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,159826,12,html-multi-slider-response,,1
18,Condition 1,0.0-5.0-0.8,,90,10,0,0,16905,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,176735,13,html-multi-slider-response,,4
18,Condition 1,0.0-5.0-0.9,,70,30,0,0,28523,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,205268,14,html-multi-slider-response,,2
18,Condition 1,0.0-5.0-0.10,,100,0,0,0,4282,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,209554,15,html-multi-slider-response,,1
18,Condition 1,0.0-5.0-0.11,,0,40,60,0,8333,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,217889,16,html-multi-slider-response,,6
18,Condition 1,0.0-5.0-0.12,,20,50,10,20,17348,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,235243,17,html-multi-slider-response,,4
18,Condition 1,0.0-5.0-0.13,,0,40,50,10,14869,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,250112,18,html-multi-slider-response,,8
18,Condition 1,0.0-5.0-0.14,,40,50,0,10,11348,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,261466,19,html-multi-slider-response,,3
18,Condition 1,0.0-5.0-0.15,,0,0,80,20,9837,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,271309,20,html-multi-slider-response,,9
18,Condition 1,0.0-5.0-0.16,,0,60,0,40,6762,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,278076,21,html-multi-slider-response,,5
18,Condition 1,0.0-5.0-0.17,,0,70,30,0,13398,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,291480,22,html-multi-slider-response,,7
18,Condition 1,0.0-7.0-0.0,,60,30,0,10,19404,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,320200,24,html-multi-slider-response,,6
18,Condition 1,0.0-7.0-0.1,,80,0,0,20,10479,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,330685,25,html-multi-slider-response,,4
18,Condition 1,0.0-7.0-0.2,,40,50,0,10,12753,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,343441,26,html-multi-slider-response,,7
